as_of_date,store_id,product_id,horizon,window_days,error_std,valid_error_count,std_source,model_version,calculated_at
2024-01-26,S001,P0008,3,90,33.34650198964885,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S001,P0008,3,90,32.89832740508627,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S001,P0009,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S001,P0009,3,90,30.172887704882715,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S001,P0009,3,90,39.67831305004823,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S001,P0009,3,90,33.02856860587941,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S001,P0009,3,90,28.72789123310867,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S001,P0009,3,90,31.915445698231295,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S001,P0009,3,90,36.824984153794524,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S001,P0009,3,90,34.17696796296014,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S001,P0009,3,90,34.54350990480788,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S001,P0009,3,90,32.8610204480354,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S001,P0009,3,90,36.06417798402137,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S001,P0009,3,90,34.391968609505824,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S001,P0009,3,90,33.3250719179699,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S001,P0009,3,90,32.01807327009485,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S001,P0009,3,90,31.15042998339167,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S001,P0009,3,90,30.119432292768074,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S001,P0009,3,90,30.50023167497209,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S001,P0009,3,90,29.645193076809395,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S001,P0009,3,90,34.66157839908372,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S001,P0009,3,90,35.44826165860054,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S001,P0009,3,90,35.06530995360596,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S001,P0009,3,90,34.289042957640504,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S001,P0009,3,90,37.01631737116299,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S001,P0009,3,90,36.41923297864402,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S001,P0009,3,90,37.16415728062874,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S001,P0009,3,90,36.46479181173253,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S001,P0009,3,90,36.28494936273028,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S001,P0009,3,90,35.68954609975433,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S001,P0009,3,90,35.11036717685044,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S001,P0009,3,90,35.60210375940083,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S001,P0009,3,90,35.890209988860796,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S001,P0010,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S001,P0010,3,90,29.844791994048606,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S001,P0010,3,90,27.182325399364565,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S001,P0010,3,90,27.13021378113394,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S001,P0010,3,90,25.39259673655132,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S001,P0010,3,90,22.91681774115463,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S001,P0010,3,90,25.60397940589792,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S001,P0010,3,90,24.20042451671479,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S001,P0010,3,90,23.216457414344326,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S001,P0010,3,90,22.151567164732988,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S001,P0010,3,90,23.415276581889625,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S001,P0010,3,90,22.99497341355186,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S001,P0010,3,90,22.261419065710136,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S001,P0010,3,90,21.630129218470493,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S001,P0010,3,90,22.06372101424561,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S001,P0010,3,90,21.362574998357687,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S001,P0010,3,90,23.165795384604813,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S001,P0010,3,90,22.499531996797607,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S001,P0010,3,90,22.249381153660753,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S001,P0010,3,90,22.172077387578526,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S001,P0010,3,90,22.08527966039464,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S001,P0010,3,90,21.59129104218716,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S001,P0010,3,90,21.528396715835974,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S001,P0010,3,90,21.18942396795429,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S001,P0010,3,90,20.749643602070073,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S001,P0010,3,90,21.625497336203914,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S001,P0010,3,90,21.388838628070907,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S001,P0010,3,90,21.17548085987192,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S001,P0010,3,90,21.38824301143172,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S001,P0010,3,90,21.286975581374314,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S001,P0010,3,90,20.940727684160983,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S001,P0011,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S001,P0011,3,90,0.21407293099571736,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S001,P0011,3,90,9.431333041560903,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S001,P0011,3,90,10.191812720369539,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S001,P0011,3,90,9.019221892887177,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S001,P0011,3,90,9.595718373110378,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S001,P0011,3,90,19.228664704685595,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S001,P0011,3,90,18.007312108640466,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S001,P0011,3,90,17.16106203399786,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S001,P0011,3,90,18.04932620498429,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S001,P0011,3,90,18.794278231278806,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S001,P0011,3,90,18.04048179781576,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S001,P0011,3,90,20.755012177476253,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S001,P0011,3,90,19.94135102616716,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S001,P0011,3,90,34.239556742039696,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S001,P0011,3,90,35.175126576409355,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S001,P0011,3,90,34.304536041887694,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S001,P0011,3,90,33.93747015410985,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S001,P0011,3,90,33.075227303208145,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S001,P0011,3,90,32.228900234854606,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S001,P0011,3,90,31.802131270070525,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S001,P0011,3,90,31.67218405317591,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S001,P0011,3,90,30.94425301231783,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S001,P0011,3,90,30.335519313541997,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S001,P0011,3,90,35.30177152732809,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S001,P0011,3,90,35.79473095755576,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S001,P0011,3,90,35.118473418601965,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S001,P0011,3,90,35.09578512747902,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S001,P0011,3,90,34.79068736007883,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S001,P0011,3,90,34.21432854062154,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S001,P0011,3,90,34.25402994217203,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S001,P0012,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S001,P0012,3,90,10.231172497052489,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S001,P0012,3,90,8.602370323581164,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S001,P0012,3,90,21.438162229463433,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S001,P0012,3,90,57.413855516597636,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S001,P0012,3,90,51.834588235599206,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S001,P0012,3,90,47.49717516766236,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S001,P0012,3,90,48.14198140662324,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S001,P0012,3,90,51.1490264365937,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S001,P0012,3,90,48.44723331363906,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S001,P0012,3,90,65.67790331499366,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S001,P0012,3,90,62.83131715108415,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S001,P0012,3,90,63.00775995194281,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S001,P0012,3,90,61.16915009898647,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S001,P0012,3,90,59.00232323617517,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S001,P0012,3,90,57.77907460771583,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S001,P0012,3,90,56.91836514400081,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S001,P0012,3,90,55.221234157707265,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S001,P0012,3,90,55.05931020865895,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S001,P0012,3,90,54.115792691563676,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S001,P0012,3,90,52.752429079891456,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S001,P0012,3,90,51.48288648336334,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S001,P0012,3,90,50.39883802286629,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S001,P0012,3,90,50.386435436987654,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S001,P0012,3,90,49.87681147020215,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S001,P0012,3,90,49.2491112756622,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S001,P0012,3,90,48.50400487528287,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S001,P0012,3,90,47.89231143980403,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S001,P0012,3,90,48.87215260936016,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S001,P0012,3,90,49.05936347341685,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S001,P0012,3,90,48.23522984294547,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S001,P0013,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S001,P0013,3,90,17.264248400898726,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S001,P0013,3,90,13.864842591236632,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S001,P0013,3,90,11.533587267759575,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S001,P0013,3,90,14.91221603698661,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S001,P0013,3,90,13.800551944603843,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S001,P0013,3,90,14.31731524597863,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S001,P0013,3,90,15.955998370223085,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S001,P0013,3,90,16.269275180200523,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S001,P0013,3,90,16.004486078113946,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S001,P0013,3,90,27.675767820475905,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S001,P0013,3,90,45.7159758348585,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S001,P0013,3,90,46.181988700500625,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S001,P0013,3,90,44.41304357754764,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S001,P0013,3,90,45.00849062527431,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S001,P0013,3,90,43.701358482930225,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S001,P0013,3,90,42.3382537378492,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S001,P0013,3,90,41.12576447108789,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S001,P0013,3,90,40.80324535803018,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S001,P0013,3,90,40.23028408641945,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S001,P0013,3,90,39.306616398702594,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S001,P0013,3,90,39.73845673823839,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S001,P0013,3,90,40.06068558302603,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S001,P0013,3,90,39.24239446822312,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S001,P0013,3,90,38.70434064972789,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S001,P0013,3,90,37.94665796343847,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S001,P0013,3,90,37.411314528887715,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S001,P0013,3,90,37.01375155264127,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S001,P0013,3,90,36.371441408351004,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S001,P0013,3,90,36.09417263973851,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S001,P0013,3,90,35.578119497458246,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S001,P0014,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S001,P0014,3,90,23.612127915413595,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S001,P0014,3,90,16.696296551334125,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S001,P0014,3,90,19.152304417580826,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S001,P0014,3,90,18.47449547890921,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S001,P0014,3,90,16.85043323304423,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S001,P0014,3,90,24.548311367194323,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S001,P0014,3,90,26.105992498378782,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S001,P0014,3,90,30.205842136465968,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S001,P0014,3,90,29.348686478729974,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S001,P0014,3,90,30.79967460421847,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S001,P0014,3,90,34.897118823099696,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S001,P0014,3,90,34.083620975453215,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S001,P0014,3,90,39.33625056515835,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S001,P0014,3,90,38.00931846962367,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S001,P0014,3,90,36.72497739982137,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S001,P0014,3,90,36.23969315085109,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S001,P0014,3,90,35.25354903213419,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S001,P0014,3,90,35.85783787421431,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S001,P0014,3,90,34.984743915862566,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S001,P0014,3,90,34.35995225306789,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S001,P0014,3,90,39.36903113042465,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S001,P0014,3,90,38.4778607306646,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S001,P0014,3,90,39.6862523241163,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S001,P0014,3,90,39.347414730353236,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S001,P0014,3,90,38.552480233982166,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S001,P0014,3,90,39.26748753235968,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S001,P0014,3,90,38.539478337655126,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S001,P0014,3,90,39.652943467324036,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S001,P0014,3,90,40.190546695262896,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S001,P0014,3,90,39.64980536557851,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S001,P0015,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S001,P0015,3,90,33.55156687356358,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S001,P0015,3,90,29.88364369589064,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S001,P0015,3,90,24.646488836341156,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S001,P0015,3,90,22.46308340766604,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S001,P0015,3,90,20.3188862091452,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S001,P0015,3,90,21.362981950729253,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S001,P0015,3,90,21.906009931802107,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S001,P0015,3,90,20.799106627799144,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S001,P0015,3,90,19.61485138613241,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S001,P0015,3,90,30.824064125953566,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S001,P0015,3,90,32.34887305777384,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S001,P0015,3,90,34.16696331708911,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S001,P0015,3,90,37.198270380598935,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S001,P0015,3,90,40.775802362303416,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S001,P0015,3,90,40.77216357376576,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S001,P0015,3,90,40.69768269682701,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S001,P0015,3,90,40.29601781389663,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S001,P0015,3,90,39.26581847291709,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S001,P0015,3,90,38.25228062049618,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S001,P0015,3,90,37.288617938866636,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S001,P0015,3,90,36.817856378314914,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S001,P0015,3,90,40.1061296690869,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S001,P0015,3,90,39.85358927256087,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S001,P0015,3,90,39.081510938811796,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S001,P0015,3,90,38.35782468229459,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
